id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUN0bzhxZXNBRRAB,,a month ago,53:47.7,5,Tritton Simpson,0,https://www.google.com/maps/contrib/105470399487252178352/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNObDVQVnBnRRAB,"Friendly staff, clean and fresh meal, I had a chicken souvlaki without potatoes, it was worth it. Posting my empty meal box to show how I eat the whole meal ☺️. Keep up the good work 👍🏼. …",2 months ago,53:47.7,5,Dechen Dolker,2,https://www.google.com/maps/contrib/105639326375554246406/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUQxNzh1Mk9BEAE,DO NOT COME HERE!!!!!!! If zero was an option i would the lady that works here is very rude to me and did not let me pay in card because she did not want to pay tax for card and only let me pay with cash she purposely puts alot of rice and …,2 months ago,53:47.7,1,Lia Playz,0,https://www.google.com/maps/contrib/115122029050216845242/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNsbHRYajhBRRAB,The pita was old and hard and fell apart halfway.,4 months ago,53:47.7,1,Daniel Olano,33,https://www.google.com/maps/contrib/113101599296364375793/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURadkxHeU1BEAE,"Honest Review: This might have to be the worst Chicken Soulvaki I've ever had. Pita was hard, stale, and immediately broke apart because of how crusty it was. Chicken was dry and sitting in water when they served it, toppings lacked …",5 months ago,53:47.7,1,Jason,113,https://www.google.com/maps/contrib/116720889728525775312/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNaMjlPaFh3EAE,The guy who serves is polite.  But the lady is harsh and doesn't give a damn about customers. …,6 months ago,53:47.7,1,Rohit Bedi,43,https://www.google.com/maps/contrib/107618110491957111412/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNaek0yUlFBEAE,"pretty bad :( asked for a zeus salad box, they didn't have. asked for a pork souvlaki plate, they didn't have. settled for a chicken souvlaki plate - tasted like nothing plus the the chicken skewer was way overcooked, dry af. not returning",6 months ago,53:47.7,1,Liv L.,2,https://www.google.com/maps/contrib/116797452776406538861/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURwbV91NDBnRRAB,"Mr Greek isn't the best greek food by a long shot, but it's gourmet compared to this place. Not tasty at all and not cheap.",6 months ago,53:47.7,1,Ange1333,0,https://www.google.com/maps/contrib/110713588697723289597/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNKM3NTbDZ3RRAB,,8 months ago,53:47.7,4,Charles Kim,7,https://www.google.com/maps/contrib/101792064250321078954/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNKdE4yODZBRRAB,"Possibly the worst souvlaki pita sandwich I've ever had.  Tasteless small dry chicken skewers, stale grocery store bought pita, piles of …",8 months ago,53:47.7,1,Kevin Motley,0,https://www.google.com/maps/contrib/107804140069591484619/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNKdU8tX0F3EAE,Terrible....they water down tzatziki sauce.....pita was soaked....not the first time....lesson learned....will not ever return.....Mr.greek... way better,9 months ago,53:47.7,1,Colin Benson,0,https://www.google.com/maps/contrib/113061337944424230240/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUR4ODhyU3RnRRAB,Food was awful one lady working. Portions were so small and my colleague is so sick after eating.,9 months ago,53:47.7,1,Fiona M,1,https://www.google.com/maps/contrib/106230488586765744077/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUN4NXBpYjB3RRAB,$16 meal with a drink not worth it. Very little meat and a whole bunch of lettuce. The tzatziki sauce is watered down like others have mentioned. I wouldn't get lunch here again.,10 months ago,53:47.7,1,AP S.,48,https://www.google.com/maps/contrib/100740075959492370216/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURSZ1lfaS1RRRAB,What a waste of money! $16 for the driest Gyro wrap. And the fries were just as bad. They put greek seasoning on over fried fries. I went because of the convenience. Will never go back,10 months ago,53:47.7,1,Dinesh Inth,144,https://www.google.com/maps/contrib/114743452783748080288/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURSMW9PRnN3RRAB,"I wanted a salad for lunch with falafel and thought Mr. Slouvaki would be best. I was sadly wrong. The falafel was fine but the salad was stale, limp lettuce, literally had 2 small bits of cucumber and the ""dressing"" was so watered down …",10 months ago,53:47.7,1,Arshana Baijnauth,12,https://www.google.com/maps/contrib/108940300351756191852/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNSbWYtSlpBEAE,The food is flavourless and you can tell they’re not preparing ir properly. The tzatziki is literally liquid - i was aghast. Also they only had one worker during lunch time. Management needs to either get down there and work the counter or hire more staff. Not recommended.,11 months ago,53:47.7,1,A,3,https://www.google.com/maps/contrib/114191324964593983235/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNoM05qWlVnEAE,It's really bad don't go there please. The food was old and cold and nooo flavor 😖😖😖😖 …,a year ago,53:54.0,1,Auday Zirqo,0,https://www.google.com/maps/contrib/117029386585822872953/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNCMjRXeVVBEAE,,a year ago,53:54.0,5,Foo,1,https://www.google.com/maps/contrib/112844248953880982532/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNCZ01fa0VREAE,"Grabbed food here earlier today and not sure what everyone is complaining about. My meal was quite enjoyable and very flavourful. The lady that served me was accommodating, pleasant and friendly. My only complaint is by the time I got home …",a year ago,53:54.0,4,Jody,0,https://www.google.com/maps/contrib/115170569172566073261/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUMtdHVfQmpRRRAB,"Dried out pork, super-watery sauce, over cooked potatoes.  What a waste of time and money.",a year ago,53:54.0,1,Susan Werstiuk,6,https://www.google.com/maps/contrib/117559605426668863166/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNlbnNqa2dnRRAB,Not worth the money .. they give you soo little for the price .. the fries were not cooked properly,a year ago,53:54.0,1,Darlene sousa,2,https://www.google.com/maps/contrib/107029404275934144902/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNlc05YZUpREAE,It was good but too plain and bland for the price. Nice stuff tho. The guy was super nice,a year ago,53:54.0,4,Noora,410,https://www.google.com/maps/contrib/104779684540825455482/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNPeG8ydDJ3RRAB,Smallest pita I've ever purchased for $16. Basically bread and lettuce. Barely any chicken on it AND they want extra for cheese. First and last time eating here at this place. It's similar to being robbed,a year ago,53:54.0,1,Dylan,0,https://www.google.com/maps/contrib/106489980999519810719/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURXaUlyZS1nRRAB,,2 years ago,53:54.0,5,Prashan Anantharajan,3,https://www.google.com/maps/contrib/107974789089557608869/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNHLWFDTGVBEAE,"this place should be shutdown,  paid $16 for a chicken plate which was trash. does not deserve a star.",2 years ago,53:54.0,1,Allan F,1,https://www.google.com/maps/contrib/102667192026066027505/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURLejd6UzVBRRAB,"Small serving - small tomatoes, little onions, few chicken skewers, little sauce and doesn't even taste good. I'm never gonna eat this resto, not worth your money and time. Consider cancel culture in this establishment.",2 years ago,53:54.0,1,W E L,132,https://www.google.com/maps/contrib/108526449830199177830/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUN5NGJhVlBREAE,"Very disgusting just came here a few moments ago. A nasty chunk of hair was in my food. The food was extremely soggy, the chicken was pink and nothing was fresh. Such a disappointment. I will not be coming back here. You guys are too cheap …",3 years ago,54:00.4,1,trizia smith,1,https://www.google.com/maps/contrib/101195645564503055003/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNjc1lUYU5BEAE,"Food quality is extremely bad, especially for the price. Meat is dry and tasteless. If you get salad, sometimes it's still kind of soggy from washing. Definitely my last choice for quick food in this area.",4 years ago,54:00.4,1,Cindy Ma,623,https://www.google.com/maps/contrib/115447735241212006302/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQwaWV1Y19RRRAB,,4 years ago,54:00.4,3,jeanny baradi,19,https://www.google.com/maps/contrib/100000709479660411362/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUMwaHRhUlZnEAE,,4 years ago,54:00.4,4,Jonathan Ng,481,https://www.google.com/maps/contrib/104982731166595138890/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURVdWFEYjJBRRAB,"Horrible service, the lady was super rude. Ordered the Gyro in a pita and it was super dry even though I had asked for extra sauce..I would not recommend this place.",4 years ago,54:00.4,1,Shailah Damji,141,https://www.google.com/maps/contrib/101714082540087458854/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURVMXFMc0ZREAE,bait and switch. they're products are noting like the photos and description on the menu.,4 years ago,54:00.4,1,Mock Taburnak,41,https://www.google.com/maps/contrib/101546078382774212522/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURVcVBiVWZBEAE,Chicken was dry. Tzatziki was watery. Cashier was in such a hurry to get me out of there I had to pay for drinks seperate. Don't like hating on places but it was awful.,4 years ago,54:00.4,1,T Mitchell,161,https://www.google.com/maps/contrib/108845186430282314497/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURrMDl5LXV3RRAB,,4 years ago,54:00.4,3,Ambalika Sarkar,0,https://www.google.com/maps/contrib/105788649464851193456/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURrMGM3bHh3RRAB,"Horrible! Food is cold and dry and they water their tzatziki waaaaay down, it was like soup!",4 years ago,54:00.4,1,Nicole Murray,53,https://www.google.com/maps/contrib/118025680059354571259/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURrLUxDLVpBEAE,,4 years ago,54:00.4,5,AH Nobari,5,https://www.google.com/maps/contrib/117370040246740082932/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQ0c05hMmtBRRAB,Can't rate 0 stars or I would. Chicken so dry even though soaking in the juices in the tray. Service hasn't improved since they opened shop. Avoid if at all possible.,4 years ago,54:06.8,1,Robin Nayyar,154,https://www.google.com/maps/contrib/108771892173402252522/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURZbGI3SGxRRRAB,,4 years ago,54:06.8,3,Kayla Brush,0,https://www.google.com/maps/contrib/111422390171942387024/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSURZbE9IcGZnEAE,"The pita fell apart as soon as I picked it up, completely soggy. The meat was dry and way too salty. This is probably the worst pita wrap I've had in a while. Not worth the $9.",4 years ago,54:06.8,1,Peter Baevski,234,https://www.google.com/maps/contrib/103174295631709926395/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNZMnR2aFZnEAE,Not worth the time or money.,4 years ago,54:06.8,1,Armand McFarland,28,https://www.google.com/maps/contrib/105589581641825217737/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNvMkozLXNRRRAB,"The spicy chicken is delicious, and the feta fries are very light and crispy. Customer service was very generous",4 years ago,54:06.8,4,Miranda Le,71,https://www.google.com/maps/contrib/111593985263131692473/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNZek9hQ3J3RRAB,"Was ok. Food tasted good but poor service. They rush your order and miss things going so fast then when you ask them for what they missed they say you ever said anything, and go even faster! My pita was not wrapped properly I thought it …",4 years ago,54:06.8,2,Rochelle Ethier,37,https://www.google.com/maps/contrib/111436678373441255836/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNZdUx1SmFREAE,Awesome,4 years ago,54:06.8,5,Dr. Jayesh M. Sonawane,350,https://www.google.com/maps/contrib/100059121712146274051/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNvel95MEJ3EAE,"Flavour was very bland- watered down sauces, cheap ingredients (rice+potatoes+iceberg) for the cost of a much better salad next door Workers were mechanical and went down the line very fast even though there was …",5 years ago,54:06.8,2,Catherine Liang,26,https://www.google.com/maps/contrib/116250952576050267087/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNvaWFPSEdnEAE,Chicken was overcooked and really realy cold . Waste of money,5 years ago,54:06.8,1,Manhar Singh,1,https://www.google.com/maps/contrib/118179430341050929518/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUNvMFpTOVdnEAE,Greek Poutine is delicious! The fries were made just the way I love it. The customer service is exceptional,5 years ago,54:06.8,5,Oksana Kaye,34,https://www.google.com/maps/contrib/106496858338859090500/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUQ5OC0tT0JnEAE,"impressive how I would order the same meal every time and yet consistently receive widely different types of random ingredients, portions, and sizes lol",19 hours ago,54:33.1,1,John Sullivan,23,https://www.google.com/maps/contrib/108444404507973694351/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUQ5Mk1PWkJ3EAE,,a week ago,54:33.1,5,Tsering Yangchen,15,https://www.google.com/maps/contrib/107657558920118884451/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUM5M19MbmZBEAE,This place used to be the best in the area pre-pandemic. Ever since after that the quality has been getting worse and worse. …,a week ago,54:33.1,1,Alida T,16,https://www.google.com/maps/contrib/112604650875588510139/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUM5amVDMFBBEAE,"Probably the worst meal I’ve had in recent times. Food including potatoes, chicken was not fresh at all super chewy, cold, hard and disgusting. Forgot some of the sauce. Got multiple orders for my peers and would never come back here. …",a week ago,54:33.1,1,Bramz S,33,https://www.google.com/maps/contrib/115191072832048597849/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUM5NVp2X2dnRRAB,,2 weeks ago,54:33.1,3,Parul Grewal,53,https://www.google.com/maps/contrib/114347433058346991406/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUM5dFBDVjV3RRAB,Best Donair I have ever had. Will be back,2 weeks ago,54:33.1,5,Alissa Ruth,4,https://www.google.com/maps/contrib/105879663214079419952/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURkOGJhTGtBRRAB,,3 weeks ago,54:33.1,5,Patrick Xie,0,https://www.google.com/maps/contrib/113350793364905519085/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURkc2NXU2p3RRAB,,3 weeks ago,54:33.1,4,Tanasha A,39,https://www.google.com/maps/contrib/105873915466224441448/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURkbnVMVDBBRRAB,Best gyro in town. Get wrap.,3 weeks ago,54:33.1,5,Erdem Sevim,3,https://www.google.com/maps/contrib/115038092861603346943/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSURkdUxLNzR3RRAB,whole wheat pita option always. customization unique to this place. authentic.,a month ago,54:33.1,5,Tan,43,https://www.google.com/maps/contrib/115298848664037126444/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNkOWFXUXR3RRAB,"Food was INCREDIBLE! High quality Shwarma, falafel is amazing. Service was great. They were nice and kind and worked with our large order with ease! Highly recommend. Great price.",a month ago,54:39.3,5,Cristina Barbella,2,https://www.google.com/maps/contrib/103348070950098554805/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNkNHA3VTJBRRAB,"Overpriced low-quality food. I ordered the OMG Original Plate with fries, and the plate came with barely any fries but a heaping amount of tzatziki. It was disgusting and disappointing.",a month ago,54:39.3,1,B W,1,https://www.google.com/maps/contrib/110638570768857591950/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUNkeFBPTHRnRRAB,The food lacks more flavor,a month ago,54:39.3,2,arturo sanchez,15,https://www.google.com/maps/contrib/111584339633196750843/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUR0Mm9xT0NREAE,,a month ago,54:39.3,5,Sameer Ahmed,3,https://www.google.com/maps/contrib/113117071420484914821/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUN0ODVTV2tBRRAB,Decent food but not worth the price. The chicken gyro is really hit-or-miss. The chicken souvlaki was bland. Fries and rice are just okay.,a month ago,54:39.3,3,John Doe,0,https://www.google.com/maps/contrib/103646680403093111745/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUN0czh6emF3EAE,"I love this place. I've been going for two years now because it's very close to the theaters that host TIFF screenings. It's cheap, it's tasty, and rapidly made on the spot.",a month ago,54:39.3,5,Javier Alejandro Becerra,39,https://www.google.com/maps/contrib/101806219433644463648/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUN0cGZUanl3RRAB,Ordered delivery on uber eats and wasn't disappointed at all. It was my first time trying Mediterranean food and I'll definitely be coming back for more.,a month ago,54:39.3,5,Mohammed Ali Zubair,51,https://www.google.com/maps/contrib/103021754277750697461/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQxN2RhaXBnRRAB,Their Greek/Feta fries are good. Gyro not too much.,2 months ago,54:39.3,4,HSC - House of Shazia Cheema Cheema,58,https://www.google.com/maps/contrib/107409474957396428033/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUQxaWJhOVp3EAE,,2 months ago,54:39.3,5,Hera Nasim,0,https://www.google.com/maps/contrib/110990387422617134005/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUQxeHVyeXlBRRAB,,2 months ago,54:39.3,5,Khushkaran Singh,1,https://www.google.com/maps/contrib/116828315066431970698/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUMxNVotMmFBEAE,Delicious!,2 months ago,54:45.7,5,G L,1,https://www.google.com/maps/contrib/104036710392691313983/reviews?hl=en,
ChZDSUhNMG9nS0VJQ0FnSUMxMmQ2eUNBEAE,,2 months ago,54:45.7,5,Abdullah Bıçak,24,https://www.google.com/maps/contrib/110533453340944568595/reviews?hl=en,
ChdDSUhNMG9nS0VJQ0FnSUMtM1pyVzV3RRAB,I come especially to this restaurant.  The sauces are amazing.  The service is really fast and the employees are very friendly.,2 months ago,54:45.7,5,Seray Sükan,0,https://www.google.com/maps/contrib/111385724529727563940/reviews?hl=en,
